,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2,genotype
0,0.001,0,1,5,1,0,215,1500,0.034,0.097,0.068,0.113,0.247,0.128,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,0,2,5,1,0,215,1570,0.04,0.094,0.091,0.121,0.28,0.136,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,0,3,5,1,0,215,2880,0.037,0.124,0.068,0.123,0.214,0.122,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,0,4,5,1,0,215,2780,0.038,0.117,0.048,0.126,0.265,0.143,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,0,5,5,1,0,215,2770,0.067,0.086,0.057,0.197,0.251,0.144,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,1,1,5,1,0,215,1540,0.033,0.116,0.134,0.101,0.258,0.23,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,1,2,5,1,0,215,1540,0.031,0.11,0.1,0.097,0.255,0.276,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,1,3,5,1,0,215,1500,0.038,0.122,0.141,0.113,0.192,0.201,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,1,4,5,1,0,215,2990,0.04,0.189,0.198,0.125,0.183,0.23,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,1,5,5,1,0,215,2990,0.041,0.068,0.085,0.111,0.173,0.207,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,2,1,5,1,0,215,1500,0.053,0.181,0.111,0.143,0.346,0.134,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,2,2,5,1,0,215,1530,0.056,0.121,0.078,0.155,0.346,0.142,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,2,3,5,1,0,215,1580,0.052,0.169,0.121,0.152,0.309,0.139,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,2,4,5,1,0,215,1710,0.08,0.133,0.129,0.225,0.313,0.236,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,2,5,5,1,0,215,1550,0.051,0.246,0.202,0.15,0.247,0.155,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,3,1,5,1,0,215,1500,0.023,0.065,0.088,0.088,0.172,0.223,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,3,2,5,1,0,215,2980,0.022,0.153,0.146,0.091,0.153,0.167,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,3,3,5,1,0,215,1560,0.023,0.144,0.177,0.095,0.14,0.197,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,3,4,5,1,0,215,1560,0.068,0.155,0.176,0.221,0.139,0.269,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,3,5,5,1,0,215,2990,0.019,0.244,0.253,0.08,0.133,0.338,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,4,1,5,1,0,215,1650,0.034,0.092,0.057,0.124,0.229,0.096,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,4,2,5,1,0,215,1500,0.037,0.106,0.122,0.133,0.209,0.103,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,4,3,5,1,0,215,1500,0.037,0.102,0.047,0.141,0.241,0.096,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,4,4,5,1,0,215,2920,0.087,0.063,0.127,0.249,0.147,0.221,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,4,5,5,1,0,215,1500,0.071,0.065,0.156,0.228,0.158,0.217,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,5,1,5,1,0,215,1900,0.025,0.12,0.074,0.092,0.219,0.188,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,5,2,5,1,0,215,1500,0.033,0.248,0.122,0.119,0.258,0.186,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,5,3,5,1,0,215,1500,0.032,0.039,0.112,0.12,0.142,0.242,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,5,4,5,1,0,215,2660,0.117,0.171,0.263,0.309,0.395,0.232,0.1000000014901161,0.800000011920929,,False,0.1,6
0,0.001,5,5,5,1,0,215,1540,0.029,0.188,0.151,0.108,0.329,0.189,0.10000000149011612,0.800000011920929,,False,0.1,6
