,301,301
0,0.00022143728,0.0
1,0.00022143728,0.0
2,0.00022143728,0.0
3,0.00022143728,0.0
4,0.00022143728,0.0
5,0.00022143728,0.0
6,0.00022143728,0.0
7,0.00022143728,0.0
8,0.00022143728,0.0
9,0.00022143728,0.0
10,0.00022143728,0.0
11,0.00022143728,0.0
12,0.00022143728,0.0
13,0.00022143728,0.0
14,0.00022143728,0.0
15,0.00022143728,0.0
16,0.00022143728,0.0026560165
17,0.00022143728,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.005353375
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.012661311,0.0
39,0.0,0.0
40,0.0138052385,0.0
41,0.0,0.0
42,0.0,0.0026242249
43,0.031716462,0.0
44,0.0,0.0
45,0.03561757,0.0
46,0.0,0.0
47,0.06018313,0.0
48,0.0,0.0026398175
49,0.0,0.0
50,0.0,0.0
51,0.09857279,0.007187157
52,0.0,0.0
53,0.12340097,0.008542711
54,0.14044216,0.0
55,0.0,0.0
56,0.0,0.008565322
57,0.21840262,0.0
58,0.0,0.008979585
59,0.0,0.0
60,0.26952374,0.0
61,0.25825602,0.019376881
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.32828686,0.039914407
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.07263869
70,0.0,0.0
71,0.4005342,0.0
72,0.0,0.08679522
73,0.45021138,0.0
74,0.0,0.0
75,0.46146512,0.08298166
76,0.0,0.0
77,0.0,0.0
78,0.5418241,0.13019772
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.5828631,0.19260645
83,0.0,0.0
84,0.0,0.0
85,0.58675414,0.0
86,0.0,0.0
87,0.6529845,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.2816219
92,0.7796451,0.0
93,0.0,0.0
94,0.8064714,0.0
95,0.0,0.0
96,0.8354143,0.0
97,0.0,0.34670585
98,0.0,0.0
99,0.86375797,0.0
100,0.0,0.0
101,0.0,0.0
102,0.9134922,0.0
103,0.0,0.0
104,0.0,0.0
105,0.0,0.47334397
106,0.94063157,0.0
107,0.0,0.5063753
108,0.0,0.0
109,0.9173788,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,0.0,0.6042299
114,0.0,0.0
115,0.0,0.0
116,0.0,0.6939004
117,0.0,0.697087
118,0.90506566,0.0
119,0.0,0.7380655
120,0.92708147,0.73800457
121,0.0,0.0
122,0.88083094,0.7538526
123,0.0,0.0
124,0.94747245,0.82596254
125,0.0,0.0
126,0.0,0.82754904
127,0.9336123,0.0
128,0.0,0.87774193
129,0.9341457,0.0
130,0.0,0.9245074
131,0.0,0.0
132,0.0,0.0
133,0.0,0.9172826
134,0.0,0.0
135,0.0,0.9676317
136,0.0,0.0
137,0.0,0.0
138,0.0,0.8999664
139,0.0,0.0
140,0.0,0.0
141,0.0,0.0
142,0.0,0.0
143,0.0,0.0
144,0.0,0.0
145,0.0,0.9465339
146,0.0,0.0
147,0.0,0.0
148,0.0,0.0
149,0.0,0.98551154
150,0.0,0.0
151,0.0,0.0
152,0.0,0.0
153,0.0,0.0
154,0.0,1.0052625
155,0.0,0.0
156,0.0,1.0135424
157,0.0,0.0
158,0.0,0.0
159,0.0,1.0255259
160,0.0,0.0
161,0.0,0.98007274
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,0.0,0.0
166,0.0,0.0
167,0.0,0.0
168,0.0,0.0
169,0.0,0.0
