"","33","106","122","133","5","30","218","2","17","254","282","294","301","302","335","339","341","6","362"
"33",2.05153008725613,-0.116509056193081,-0.0926321913238746,0.306661140693526,0.150533251090734,0.214064475791016,-0.240256541356064,-0.102216070290471,-0.191993909932021,-0.382744995682012,-0.335959806933703,-0.196668280229221,-0.135534312656682,0.0444471362533371,0.0764188915382674,-0.214735606261567,-0.292009606783572,-0.454748670352931,-0.0876459346278007
"106",-0.116509056193081,2.00223966048905,1.00065891042726,0.133175792570679,-0.0167012895212388,-0.212834356747057,-0.196268371374437,-0.0201413293795852,-0.204572693972436,-0.252176896094339,-0.166476678411645,-0.242422153825036,-0.334469230225911,-0.282637471670347,-0.192736917663247,-0.291363903368933,-0.253038923556255,-0.239268457183118,-0.114456634300306
"122",-0.0926321913238746,1.00065891042726,1.95158733416173,0.12026168149101,-0.198843153905227,-0.167538740808891,-0.255772455066187,-0.0517764644073342,-0.133513404981067,-0.136894489240652,-0.239369742018528,-0.182734846073004,-0.342599844647836,-0.251725911614524,-0.221946269276994,-0.172771911074035,-0.20008198093772,-0.275146919047176,-0.14915960165693
"133",0.306661140693526,0.133175792570679,0.12026168149101,1.96850256853432,-0.105616254278885,0.0100685199360338,-0.200872253519372,-0.0163932384262832,-0.229161896918968,-0.322638965371582,-0.291453761904571,-0.157849214861394,-0.189782731853169,-0.0677521307852212,0.00402535930916487,-0.212590371774648,-0.339710291585968,-0.326898896651359,-0.0819750546033043
"5",0.150533251090734,-0.0167012895212388,-0.198843153905227,-0.105616254278885,1.99132441884097,-0.156182227628949,-0.10171609003615,-0.0945907412423132,-0.185841131460557,0.0236412128560892,-0.0577218305325313,-0.149445494158359,-0.187284754697173,-0.212479939372829,-0.0454339747747562,-0.173763257079465,-0.165030902193883,-0.155457732081496,-0.159390109823961
"30",0.214064475791016,-0.212834356747057,-0.167538740808891,0.0100685199360338,-0.156182227628949,1.84016008018016,-0.189674117506625,0.147184047119343,-0.22375355783232,-0.345984091349481,-0.380689199504285,-0.256442432417755,-0.177563387438429,0.0577780177043594,0.486318807890689,-0.140984553575979,-0.185674335096095,-0.324568325194809,0.00631537647907899
"218",-0.240256541356064,-0.196268371374437,-0.255772455066187,-0.200872253519372,-0.10171609003615,-0.189674117506625,1.89643293959168,-0.199836151627323,0.133444304453981,0.0649820695407607,-0.123314303422166,0.146895743472857,0.0977895136232513,-0.129616388929534,-0.0463867742508474,-0.113759335320057,-0.20491503234611,-0.221230168784392,-0.115926587143249
"2",-0.102216070290471,-0.0201413293795852,-0.0517764644073342,-0.0163932384262832,-0.0945907412423132,0.147184047119343,-0.199836151627323,1.63421821959882,-0.116691058592315,-0.260081640806927,-0.20731991858639,-0.153056491267719,0.0104074862936602,0.006099884536829,0.00154934985083297,-0.230889929504183,-0.217156298098528,-0.305266880696506,0.175957225526399
"17",-0.191993909932021,-0.204572693972436,-0.133513404981067,-0.229161896918968,-0.185841131460557,-0.22375355783232,0.133444304453981,-0.116691058592315,1.89864567488586,0.00730479306935127,-0.0176230593946281,0.0514330549995907,-0.0244064139285618,-0.134927968223497,-0.187459725490209,-0.0584402208834032,-0.186260329164012,-0.134215647717283,-0.061966808917483
"254",-0.382744995682012,-0.252176896094339,-0.136894489240652,-0.322638965371582,0.0236412128560892,-0.345984091349481,0.0649820695407607,-0.260081640806927,0.00730479306935127,1.80816177532634,0.282488630700387,-0.0110067777176416,-0.137949837067973,-0.243898484295317,-0.241069424230533,0.0818167859358428,0.0400769991255668,0.262136798520099,-0.236163463217975
"282",-0.335959806933703,-0.166476678411645,-0.239369742018528,-0.291453761904571,-0.0577218305325313,-0.380689199504285,-0.123314303422166,-0.20731991858639,-0.0176230593946281,0.282488630700387,1.83391612310996,-0.0428144924688722,0.0603985196893275,-0.152086582493352,-0.350827921504977,0.0761923348456893,0.107217144281738,0.287231165079384,-0.281786620530833
"294",-0.196668280229221,-0.242422153825036,-0.182734846073004,-0.157849214861394,-0.149445494158359,-0.256442432417755,0.146895743472857,-0.153056491267719,0.0514330549995907,-0.0110067777176416,-0.0428144924688722,1.85707376788226,-0.0474763550018368,-0.00416455373484715,-0.10716512822015,-0.170847052878004,-0.13629311648567,-0.233992751597161,0.0369765745819788
"301",-0.135534312656682,-0.334469230225911,-0.342599844647836,-0.189782731853169,-0.187284754697173,-0.177563387438429,0.0977895136232513,0.0104074862936602,-0.0244064139285618,-0.137949837067973,0.0603985196893275,-0.0474763550018368,2.13238558251268,-0.0189411630349933,-0.00765522705243563,-0.171228546657344,-0.20477378863347,-0.232537280383292,-0.0887782288397977
"302",0.0444471362533371,-0.282637471670347,-0.251725911614524,-0.0677521307852212,-0.212479939372829,0.0577780177043594,-0.129616388929534,0.006099884536829,-0.134927968223497,-0.243898484295317,-0.152086582493352,-0.00416455373484715,-0.0189411630349933,1.99800963069913,-0.0581338222009542,-0.261689562763405,-0.172348831284742,-0.275665572913127,0.159733714123048
"335",0.0764188915382674,-0.192736917663247,-0.221946269276994,0.00402535930916487,-0.0454339747747562,0.486318807890689,-0.0463867742508474,0.00154934985083297,-0.187459725490209,-0.241069424230533,-0.350827921504977,-0.10716512822015,-0.00765522705243563,-0.0581338222009542,1.74036223647912,-0.207862297984035,-0.326862234833239,-0.357108985816059,0.0419740582303722
"339",-0.214735606261567,-0.291363903368933,-0.172771911074035,-0.212590371774648,-0.173763257079465,-0.140984553575979,-0.113759335320057,-0.230889929504183,-0.0584402208834032,0.0818167859358428,0.0761923348456893,-0.170847052878004,-0.171228546657344,-0.261689562763405,-0.207862297984035,1.78625991693059,0.198034829499972,0.611584287489336,-0.332961605576356
"341",-0.292009606783572,-0.253038923556255,-0.20008198093772,-0.339710291585968,-0.165030902193883,-0.185674335096095,-0.20491503234611,-0.217156298098528,-0.186260329164012,0.0400769991255668,0.107217144281738,-0.13629311648567,-0.20477378863347,-0.172348831284742,-0.326862234833239,0.198034829499972,2.09297172644546,0.607161078668231,-0.161306107021694
"6",-0.454748670352931,-0.239268457183118,-0.275146919047176,-0.326898896651359,-0.155457732081496,-0.324568325194809,-0.221230168784392,-0.305266880696506,-0.134215647717283,0.262136798520099,0.287231165079384,-0.233992751597161,-0.232537280383292,-0.275665572913127,-0.357108985816059,0.611584287489336,0.607161078668231,2.05946559624791,-0.291472637586249
"362",-0.0876459346278007,-0.114456634300306,-0.14915960165693,-0.0819750546033043,-0.159390109823961,0.00631537647907899,-0.115926587143249,0.175957225526399,-0.061966808917483,-0.236163463217975,-0.281786620530833,0.0369765745819788,-0.0887782288397977,0.159733714123048,0.0419740582303722,-0.332961605576356,-0.161306107021694,-0.291472637586249,1.74203244490508
